garlic_kgs_organic_pesticides,ginger_kgs_organic_pesticides,plastic_tanks_120_ltrs_liquid_manure,sacks_liquid_manure,hoes_tools,spades_tools,pick_axes_tools,forked_hoes_tools,pangas_tools,wheelbarrows_tools,trowels_tools,watering_cans_tools,spray_pumps_tools,Beans_seeds,Maize_seeds,Soyabean_seeds,Gnuts_seeds,Irish Potatoes_seeds,GPS-Altitude,Land_size_agriculture,Time_to_collect_Water_for_Household_use_Minutes,Beans_total_yield,Cassava_total_yield,Maize_total_yield,Sweet_potatoes_total_yield,Food_banana_total_yield,Coffee_total_yield
0.363636364,0.363636364,0.045454545,0.045454545,0.068181818,0.045454545,0.022727273,0.022727273,0.045454545,0.045454545,0.0,0.045454545,0.045454545,3.0,3.0,3.0,3.0,0.0,1634.025,0.94,44.16666666666666,93.45454545454544,3.2,0.0,4.045454545454546,53.333333333333336,130.0
0.368110236,0.368110236,0.047244094,0.188976378,0.112185977,0.112185977,0.112185977,0.112185977,0.112185977,0.015748031,0.0,0.112185977,0.0,4.0,4.0,0.0,0.0,0.0,1977.65,1.04,61.5,107.44444444444444,0.0,0.0,5.1875,26.666666666666668,0.0
0.28358209,0.28358209,0.059701493,0.119402985,0.074626866,0.059701493,0.059701493,0.059701493,0.044776119,0.029850746,0.044776119,0.059701493,0.029850746,3.0,3.0,0.0,0.0,0.0,2036.9666666666665,2.0733333333333333,24.166666666666668,208.08333333333331,0.0,0.0,7.25,8.25,0.0
0.276923077,0.276923077,0.123076923,0.07394684739244604,0.061538462,0.061538462,0.061538462,0.061538462,0.061538462,0.061538462,0.061538462,0.061538462,0.061538462,3.0,3.0,0.0,0.0,0.0,2043.636363636364,0.8409090909090909,65.9090909090909,124.9090909090909,0.0,0.0,8.55,7.454545454545454,0.0
0.284482759,0.284482759,0.045977011,0.091954023,0.045977011,0.034482759,0.034482759,0.022988506,0.022988506,0.045977011,0.022988506,0.034482759,0.045977011,3.0,3.0,0.0,0.0,0.0,2115.4416666666666,0.75,42.5,204.0909090909091,0.0,0.0,10.5,4.8,0.0
0.25,0.25,0.068965517,0.068965517,0.172711572,0.172711572,0.172711572,0.172711572,0.0,0.0,0.0,0.24137931,0.068965517,4.0,3.0,0.0,3.0,0.0,1193.3333333333333,0.865625,19.83333333333333,317.5,11.0,661.5,3.0,52.0,107.83333333333331
0.5,0.5,0.016949153,0.033898305,0.120378332,0.120378332,0.120378332,0.120378332,0.120378332,0.033898305,0.0,0.118644068,0.033898305,4.0,3.0,0.0,4.0,0.0,0.0,1.0083333333333335,68.33333333333333,59.16666666666666,0.0,0.0,3.0,38.0,122.5
0.364864865,0.364864865,0.054054054,0.108108108,0.135135135,0.108108108,0.094594595,0.108108108,0.162162162,0.081081081,0.040540541,0.148648649,0.081081081,4.0,4.0,4.0,4.0,0.0,1376.7,1.7948275862068963,28.5,105.45454545454544,100.0,109.0,0.0,85.95833333333333,176.0
0.285447761,0.285447761,0.029850746,0.059701493,0.044776119,0.029850746,0.029850746,0.02238806,0.02238806,0.029850746,0.02238806,0.037313433,0.029850746,3.0,3.0,0.0,0.0,0.0,1960.9,1.2336363636363636,20.454545454545453,101.5,0.0,75.0,7.611111111111111,16.0,0.0
0.281914894,0.281914894,0.042553191,0.085106383,0.042553191,0.031914894,0.031914894,0.021276596,0.021276596,0.042553191,0.021276596,0.031914894,0.042553191,3.0,3.0,0.0,0.0,0.0,2007.8916666666669,0.9058333333333334,23.75,150.66666666666666,0.0,0.0,5.666666666666667,12.25,0.0
0.0,0.0,0.046511628,0.046511628,0.194741967,0.194741967,0.0,0.126582278,0.0,0.023255814,0.0,0.303797468,0.0,3.0,0.0,0.0,0.0,0.0,2083.0454545454545,1.2227272727272729,105.45454545454544,44.25,0.0,0.0,0.0,40.0,0.0
0.281879195,0.281879195,0.017897092,0.035794183,0.049217002,0.035794183,0.022371365,0.022371365,0.035794183,0.008948546,0.022371365,0.031319911,0.008948546,3.0,3.0,0.0,0.0,0.0,2081.25,1.1825,74.16666666666667,153.63636363636363,0.0,0.0,4.545454545454546,21.0,0.0
0.0,0.0,0.0,0.0,0.140350877,0.140350877,0.140350877,0.140350877,0.0,0.023255814,0.0,0.187134503,0.023255814,4.0,0.0,4.0,3.0,0.0,1245.9727272727273,0.6590909090909091,53.63636363636363,141.44444444444446,2.5,106.0,18.166666666666668,75.0,80.0
0.0,0.0,0.03539823,0.03539823,0.194741967,0.194741967,0.0,0.126582278,0.0,0.017699115,0.0,0.303797468,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,71.81818181818181,53.333333333333336,0.0,0.0,0.0,24.11111111111111,43.333333333333336
0.346938776,0.346938776,0.040816327,0.040816327,0.08624954,0.08624954,0.08624954,0.08624954,0.08624954,0.040816327,0.081632653,0.081632653,0.040816327,4.0,4.0,0.0,4.0,0.0,1471.4166666666667,1.3,46.083333333333336,280.7142857142857,11.0,1300.0,3.0,48.5,45.0
0.03125,0.03125,0.0625,0.09375,0.225776105,0.225776105,0.112888053,0.112888053,0.0,0.03125,0.0,0.28125,0.09375,4.0,0.0,0.0,4.0,0.0,1322.6,1.0275,29.5,136.33333333333334,17.0,0.0,0.0,101.0,110.0
0.348484848,0.348484848,0.03030303,0.03030303,0.060606061,0.045454545,0.03030303,0.03030303,0.045454545,0.03030303,0.0,0.045454545,0.03030303,3.0,3.0,3.0,3.0,0.0,1631.2,0.975,27.6,45.25,4.5,0.0,3.125,86.66666666666667,58.4
0.355555556,0.355555556,0.088888889,0.177777778,0.044444444,0.044444444,0.044444444,0.044444444,0.044444444,0.044444444,0.088888889,0.044444444,0.066666667,3.0,3.0,3.0,0.0,0.0,1045.725,1.011764705882353,76.25,34.0,5.5,396.0,5.0,57.5,0.0
0.25,0.25,0.04494382,0.04494382,0.172711572,0.172711572,0.172711572,0.172711572,0.0,0.0,0.0,0.247191011,0.04494382,4.0,3.0,0.0,3.0,0.0,1462.4166666666667,1.1041666666666667,34.833333333333336,315.0,11.0,874.3333333333334,0.0,47.2,135.33333333333334
0.035714286,0.035714286,0.035714286,0.035714286,0.267857143,0.178571429,0.089285714,0.089285714,0.089285714,0.017857143,0.0,0.267857143,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.295454545,0.295454545,0.090909091,0.181818182,0.068181818,0.068181818,0.068181818,0.068181818,0.045454545,0.045454545,0.045454545,0.068181818,0.045454545,3.0,3.0,0.0,0.0,0.0,2063.746153846154,0.8638461538461539,27.307692307692307,152.08333333333334,0.0,0.0,4.055555555555555,20.444444444444443,0.0
0.357723577,0.357723577,0.032520325,0.130081301,0.081300813,0.048780488,0.032520325,0.032520325,0.048780488,0.032520325,0.0,0.048780488,0.032520325,3.0,3.0,3.0,3.0,0.0,1095.4583333333333,1.3695652173913044,30.541666666666668,96.17647058823528,27.125,25.0,0.0,45.0,213.33333333333331
0.360869565,0.360869565,0.017391304,0.017391304,0.089712757,0.089712757,0.089712757,0.089712757,0.089712757,0.017391304,0.086956522,0.086956522,0.017391304,4.0,4.0,0.0,4.0,0.0,1478.5,1.183,35.0,488.0,10.0,1300.0,7.5,104.0,37.5
0.5,0.5,0.042553191,0.042553191,0.224719101,0.187265918,0.0,0.0,0.042553191,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,970.4363636363636,0.75,35.0,73.77777777777777,0.0,55.0,1.375,69.54545454545455,0.0
0.023529412,0.023529412,0.047058824,0.070588235,0.225776105,0.225776105,0.112888053,0.112888053,0.0,0.023529412,0.0,0.282352941,0.070588235,4.0,0.0,0.0,4.0,0.0,1478.1666666666667,1.3520833333333333,22.5,63.66666666666666,3.15,56.333333333333336,4.716666666666667,63.5,81.11111111111111
0.0,0.0,0.112149533,0.07394684739244604,0.091208956,0.091208956,0.091208956,0.091208956,0.091208956,0.037383178,0.0,0.091208956,0.0,3.0,3.0,0.0,0.0,0.0,2077.109090909091,0.9972727272727272,58.63636363636363,171.625,0.0,0.0,6.0,30.0,0.0
0.368055556,0.368055556,0.055555556,0.055555556,0.113622443,0.113622443,0.113622443,0.113622443,0.113622443,0.055555556,0.0,0.111111111,0.055555556,3.0,2.0,0.0,3.0,0.0,1581.4,1.54,34.0,90.0,3.5,0.0,6.45,75.55555555555556,172.0
0.37037037,0.37037037,0.074074074,0.07394684739244604,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.074074074,3.0,3.0,0.0,0.0,0.0,2143.9500000000003,1.5058333333333334,61.91666666666666,125.27272727272728,0.0,0.0,6.5625,5.0,0.0
0.35,0.35,0.066666667,0.133333333,0.1,0.066666667,0.066666667,0.066666667,0.066666667,0.033333333,0.066666667,0.066666667,0.033333333,4.0,4.0,4.0,4.0,0.0,1045.025,0.90625,30.625,129.75,0.0,285.0,0.0,32.53333333333333,170.0
0.364864865,0.364864865,0.036036036,0.036036036,0.112637445,0.112637445,0.112637445,0.112637445,0.112637445,0.036036036,0.0,0.108108108,0.036036036,3.0,2.0,0.0,3.0,0.0,0.0,0.5836363636363636,55.45454545454545,97.4,0.0,0.0,0.0,49.42857142857143,120.0
0.0,0.0,0.03539823,0.03539823,0.177865613,0.177865613,0.118577075,0.158102767,0.0,0.0,0.0,0.194690265,0.053097345,4.0,2.0,0.0,4.0,0.0,1291.4615384615386,2.1100000000000003,19.615384615384617,77.9375,0.0,0.0,0.0,6.5,0.0
0.5,0.5,0.037037037,0.074074074,0.168954593,0.168954593,0.168954593,0.168954593,0.105596621,0.074074074,0.0,0.185185185,0.074074074,4.0,0.0,3.0,3.0,0.0,1127.5,1.475,50.16666666666666,74.0,5.0,0.0,0.0,25.0,70.0
0.5,0.5,0.085106383,0.085106383,0.233918129,0.116959064,0.116959064,0.116959064,0.085106383,0.085106383,0.0,0.29787234,0.127659574,3.0,0.0,0.0,3.0,0.0,1419.25,0.734375,58.125,41.8,3.0,55.5,13.5,70.0,12.2
0.0,0.0,0.0890397511999999,0.07394684739244604,0.2492518612,0.240621872,0.154095096,0.0765228788,0.0,0.027158218,0.0,0.349284318,0.0,3.4,0.0,3.0,5.0,0.0,1186.581818181818,1.4704545454545457,26.363636363636363,133.0,4.0,37.5,14.0,174.44444444444446,145.71428571428572
0.352331606,0.352331606,0.041450777,0.082901554,0.051813472,0.041450777,0.041450777,0.031088083,0.051813472,0.020725389,0.093264249,0.031088083,0.062176166,3.0,3.0,3.0,0.0,0.0,1025.6909090909091,1.3299999999999998,62.51515151515152,46.66666666666666,4.25,550.5882352941177,3.333333333333333,6.555555555555555,28.0
0.5,0.5,0.072727273,0.072727273,0.224719101,0.187265918,0.0,0.0,0.072727273,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,1839.2833333333333,0.5625,24.33333333333333,113.25,0.0,82.5,7.5,76.66666666666667,1.0
0.371559633,0.371559633,0.036697248,0.036697248,0.114704187,0.114704187,0.114704187,0.114704187,0.114704187,0.036697248,0.0,0.110091743,0.036697248,3.0,2.0,0.0,3.0,0.0,818.6666666666666,0.8450000000000001,45.0,80.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.03539823,0.03539823,0.194741967,0.194741967,0.0,0.126582278,0.0,0.017699115,0.0,0.303797468,0.0,3.0,0.0,0.0,0.0,0.0,1484.0833333333333,0.7625,117.5,198.75,0.0,170.0,0.0,120.0,65.0
0.362204724,0.362204724,0.062992126,0.125984252,0.078740157,0.031496063,0.031496063,0.031496063,0.047244094,0.062992126,0.031496063,0.047244094,0.062992126,3.0,3.0,3.0,3.0,0.0,966.54,1.55,67.06666666666666,67.5,83.3,382.4761904761905,0.0,20.714285714285715,0.0
0.291262136,0.291262136,0.077669903,0.155339806,0.077669903,0.058252427,0.058252427,0.058252427,0.038834951,0.038834951,0.038834951,0.058252427,0.038834951,3.0,3.0,0.0,0.0,0.0,2034.0583333333332,1.7625,32.5,111.44444444444444,0.0,0.0,3.3,9.833333333333334,0.0
0.360759494,0.360759494,0.025316456,0.025316456,0.089685393,0.089685393,0.089685393,0.089685393,0.089685393,0.025316456,0.088607595,0.088607595,0.025316456,4.0,4.0,0.0,4.0,0.0,1528.3333333333333,0.8922222222222224,38.888888888888886,428.5,0.0,1044.6,3.0,63.333333333333336,67.0
0.068965517,0.068965517,0.068965517,0.068965517,0.517241379,0.344827586,0.172413793,0.172413793,0.172413793,0.034482759,0.0,0.517241379,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.347826087,0.347826087,0.057971014,0.231884058,0.057971014,0.028985507,0.028985507,0.028985507,0.028985507,0.028985507,0.028985507,0.028985507,0.057971014,3.0,3.0,0.0,0.0,0.0,1970.7333333333331,1.55,18.75,150.72727272727272,0.0,0.0,8.142857142857142,26.0,0.0
0.35483871,0.35483871,0.043010753,0.086021505,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.021505376,0.032258065,0.032258065,0.021505376,3.0,3.0,0.0,0.0,0.0,2123.1846153846154,1.1261538461538465,71.15384615384616,123.72727272727272,0.0,0.0,6.554545454545454,21.25,0.0
0.354166667,0.354166667,0.083333333,0.166666667,0.020833333,0.020833333,0.020833333,0.020833333,0.020833333,0.041666667,0.020833333,0.041666667,0.041666667,3.0,3.0,3.0,3.0,0.0,983.0666666666668,2.119565217391304,61.96666666666667,65.0,13.2,415.6470588235294,0.0,21.0,0.0
0.285714286,0.285714286,0.046332046,0.061776062,0.069498069,0.061776062,0.061776062,0.061776062,0.046332046,0.015444015,0.046332046,0.061776062,0.015444015,3.0,3.0,0.0,0.0,0.0,2032.2,1.0807692307692307,40.0,178.84615384615384,0.0,0.0,4.363663261689577,28.75,0.0
0.5,0.5,0.027027027,0.054054054,0.120378332,0.120378332,0.120378332,0.120378332,0.120378332,0.054054054,0.0,0.108108108,0.054054054,4.0,3.0,0.0,4.0,0.0,1251.090909090909,1.5727272727272723,75.45454545454545,112.57142857142856,2.0,0.0,3.0,125.0,166.66666666666666
0.020833333,0.020833333,0.041666667,0.0625,0.225776105,0.225776105,0.112888053,0.112888053,0.0,0.020833333,0.0,0.270833333,0.0625,4.0,0.0,0.0,4.0,0.0,1498.6666666666667,0.4555555555555556,28.88888888888889,81.375,0.0,118.2,0.0,92.5,171.0
0.5,0.5,0.045977011,0.045977011,0.172711572,0.172711572,0.172711572,0.172711572,0.0,0.0,0.0,0.252873563,0.045977011,4.0,3.0,0.0,3.0,0.0,1325.5833333333333,0.8916666666666666,52.5,333.75,11.0,1300.0,10.0,41.0,51.833333333333336
0.0,0.0,0.021276596,0.042553191,0.143626571,0.143626571,0.143626571,0.143626571,0.0,0.021276596,0.0,0.170556553,0.0,4.0,2.0,0.0,4.0,0.0,477.17500000000007,1.9208333333333327,71.91666666666667,53.333333333333336,0.0,0.0,0.0,67.0,47.142857142857146
0.361290323,0.361290323,0.051612903,0.103225806,0.064516129,0.064516129,0.064516129,0.051612903,0.051612903,0.051612903,0.038709677,0.064516129,0.025806452,4.0,4.0,0.0,4.0,0.0,1178.7133333333334,1.6189285714285713,25.866666666666667,104.6818181818182,7.222222222222222,108.84615384615384,0.0,30.0,189.0909090909091
0.391025641,0.391025641,0.0,0.051282051,0.101962358,0.101962358,0.101962358,0.101962358,0.101962358,0.051282051,0.0,0.101962358,0.0,3.0,0.0,3.0,3.0,0.0,1536.8454545454545,0.75,33.63636363636363,98.57142857142856,5.5,52.5,4.375,80.0,82.0
0.0,0.0,0.0890397511999999,0.07394684739244604,0.2492518612,0.240621872,0.154095096,0.0765228788,0.0,0.027158218,0.0,0.349284318,0.0,3.4,0.0,3.0,5.0,0.0,1152.8238095238096,0.9083333333333332,45.76190476190476,74.88888888888889,0.0,0.0,4.363663261689577,58.95238095238095,29.75
0.0,0.0,0.012578616,0.025157233,0.143626571,0.143626571,0.143626571,0.143626571,0.0,0.012578616,0.0,0.170556553,0.0,4.0,2.0,0.0,4.0,0.0,1163.2666666666669,1.8270625,24.58333333333333,56.42857142857143,0.0,0.0,4.5,49.66666666666666,198.57142857142856
0.0,0.0,0.083333333,0.083333333,0.246575342,0.246575342,0.178082192,0.178082192,0.0,0.041666667,0.0,0.273972603,0.0,3.0,0.0,3.0,0.0,0.0,1756.2,1.1475000000000002,60.5,43.5,0.0,0.0,1.6,71.22222222222223,0.0
0.25,0.25,0.039215686,0.039215686,0.172711572,0.172711572,0.172711572,0.172711572,0.0,0.0,0.0,0.235294118,0.039215686,4.0,3.0,0.0,3.0,0.0,1438.875,1.3671875,27.5,337.5,11.0,1300.0,0.0,34.0,20.0
0.377906977,0.377906977,0.046511628,0.046511628,0.116663675,0.116663675,0.116663675,0.116663675,0.116663675,0.046511628,0.0,0.11627907,0.046511628,3.0,2.0,0.0,3.0,0.0,916.2727272727273,1.2954545454545454,45.45454545454545,150.0,0.0,0.0,3.0,74.44444444444444,155.0
0.36440678,0.36440678,0.050847458,0.203389831,0.118602695,0.118602695,0.118602695,0.118602695,0.118602695,0.016949153,0.0,0.118602695,0.0,4.0,4.0,0.0,0.0,0.0,1910.62,1.388,72.0,114.0,0.0,0.0,3.8,13.0,0.0
0.0,0.0,0.046511628,0.046511628,0.246575343,0.246575343,0.178082192,0.178082192,0.0,0.023255814,0.0,0.273972603,0.0,3.0,0.0,3.0,0.0,0.0,1183.2625,0.78125,48.125,29.4,0.0,0.0,3.75,0.0,0.0
