pre_village,pre_parish,pre_district,GPS-Altitude,hhh_age,Time_to_collect_Water_for_Household_use_Minutes,Land_size_agriculture,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield,pre_cluster,Agriculture Value (USD)
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,480.81081081081084
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,739.1891891891892
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,362.2972972972973
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,240.54054054054055
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,770.2702702702703
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,1533.2432432432433
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,1850.5405405405406
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,2350.0
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,2638.108108108108
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,663.5135135135135
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,2824.864864864865
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,207.2972972972973
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,113.78378378378379
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,137.56756756756758
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,360.81081081081084
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,132.43243243243242
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,154.05405405405406
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,412.43243243243245
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,241.0810810810811
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,300.0
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,448.3783783783784
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,584.0540540540541
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,593.7837837837837
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,720.2702702702703
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,323.3783783783784
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,865.9459459459459
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,810.8108108108108
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,859.4594594594595
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,385.94594594594594
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,1270.2702702702702
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,1155.6756756756756
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,1502.7027027027027
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,479.86486486486484
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,1360.8108108108108
Nyamabare,NYAK-KAFUNJO,Rukungiri,0.0,20.0,60.0,0.75,,,,,,,,,,,,,650.2702702702703
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,331.35135135135135
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,337.8378378378378
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,351.35135135135135
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,295.0
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,355.4054054054054
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,672.7027027027027
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,292.1621621621622
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,559.4594594594595
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,365.81081081081084
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,393.2432432432432
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,602.972972972973
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,480.81081081081084
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,739.1891891891892
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,362.2972972972973
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,240.54054054054055
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,770.2702702702703
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,1533.2432432432433
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,1850.5405405405406
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,2350.0
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,2638.108108108108
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,663.5135135135135
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,2824.864864864865
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,207.2972972972973
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,113.78378378378379
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,137.56756756756758
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,360.81081081081084
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,132.43243243243242
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,154.05405405405406
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,412.43243243243245
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,241.0810810810811
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,300.0
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,448.3783783783784
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,584.0540540540541
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,593.7837837837837
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,720.2702702702703
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,323.3783783783784
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,865.9459459459459
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,810.8108108108108
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,859.4594594594595
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,385.94594594594594
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,1270.2702702702702
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,1155.6756756756756
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,1502.7027027027027
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,479.86486486486484
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,1360.8108108108108
Nyamabare,,Kanungu,1478.0,30.0,60.0,0.7,65.0,,,,,,,,,160.0,21.0,KAYO-KARANGARA,650.2702702702703
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,331.35135135135135
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,337.8378378378378
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,351.35135135135135
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,295.0
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,355.4054054054054
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,672.7027027027027
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,292.1621621621622
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,559.4594594594595
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,365.81081081081084
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,393.2432432432432
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,602.972972972973
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,480.81081081081084
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,739.1891891891892
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,362.2972972972973
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,240.54054054054055
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,770.2702702702703
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,1533.2432432432433
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,1850.5405405405406
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,2350.0
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,2638.108108108108
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,663.5135135135135
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,2824.864864864865
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,207.2972972972973
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,113.78378378378379
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,137.56756756756758
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,360.81081081081084
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,132.43243243243242
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,154.05405405405406
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,412.43243243243245
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,241.0810810810811
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,300.0
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,448.3783783783784
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,584.0540540540541
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,593.7837837837837
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,720.2702702702703
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,323.3783783783784
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,865.9459459459459
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,810.8108108108108
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,859.4594594594595
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,385.94594594594594
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,1270.2702702702702
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,1155.6756756756756
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,1502.7027027027027
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,479.86486486486484
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,1360.8108108108108
Nyamabare,,Kanungu,1388.0,60.0,10.0,0.5,75.0,,,,,,,,,100.0,80.0,KAYO-KARANGARA,650.2702702702703
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,331.35135135135135
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,337.8378378378378
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,351.35135135135135
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,295.0
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,355.4054054054054
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,672.7027027027027
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,292.1621621621622
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,559.4594594594595
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,365.81081081081084
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,393.2432432432432
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,602.972972972973
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,480.81081081081084
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,739.1891891891892
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,362.2972972972973
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,240.54054054054055
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,770.2702702702703
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,1533.2432432432433
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,1850.5405405405406
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,2350.0
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,2638.108108108108
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,663.5135135135135
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,2824.864864864865
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,207.2972972972973
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,113.78378378378379
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,137.56756756756758
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,360.81081081081084
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,132.43243243243242
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,154.05405405405406
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,412.43243243243245
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,241.0810810810811
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,300.0
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,448.3783783783784
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,584.0540540540541
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,593.7837837837837
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,720.2702702702703
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,323.3783783783784
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,865.9459459459459
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,810.8108108108108
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,859.4594594594595
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,385.94594594594594
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,1270.2702702702702
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,1155.6756756756756
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,1502.7027027027027
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,479.86486486486484
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,1360.8108108108108
Nyamabare,,Kanungu,1390.0,36.0,3.0,0.7,,,,,,,,,,80.0,15.0,KAYO-KARANGARA,650.2702702702703
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,331.35135135135135
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,337.8378378378378
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,351.35135135135135
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,295.0
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,355.4054054054054
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,672.7027027027027
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,292.1621621621622
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,559.4594594594595
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,365.81081081081084
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,393.2432432432432
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,602.972972972973
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,480.81081081081084
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,739.1891891891892
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,362.2972972972973
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,240.54054054054055
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,770.2702702702703
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,1533.2432432432433
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,1850.5405405405406
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,2350.0
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,2638.108108108108
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,663.5135135135135
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,2824.864864864865
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,207.2972972972973
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,113.78378378378379
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,137.56756756756758
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,360.81081081081084
Nyamabare,,Kanungu,1350.0,46.0,2.0,1.2,87.0,,,,,,,,,80.0,14.0,KAYO-KARANGARA,132.43243243243242
